student_id,age,degree,cgpa,python_score,sql_score,statistics_score,ml_score,dl_score,genai_score,ml_projects,end_to_end_projects,deployed_projects,kaggle_competitions,best_competition_rank,hackathons_attended,hackathons_won,finalist_status,github_projects,internship_months,certifications,ml_interview_score,communication_score,dsa_score,resume_score,mock_interview_score,job_ready,career_track
S100932,21,B.Tech,5.78,5.2,9.9,3.8,5.5,5.8,3.4,2,1,0,0,,3,0,1,5,1,1.0,6.9,5.6,5.4,8.2,6.3,0,5
S100933,25,M.Tech,6.35,4.3,6.4,4.4,3.1,2.4,5.0,2,1,0,0,,3,1,2,2,2,1.0,5.1,,6.5,4.6,8.5,0,5
S100934,20,M.Tech,6.57,4.0,6.8,8.5,5.4,3.8,5.6,1,0,0,4,113.0,4,1,3,3,0,2.0,3.7,5.9,6.7,5.5,4.3,0,5
S100935,21,B.Tech,7.44,2.3,3.1,5.7,3.3,4.1,3.6,3,1,1,2,179.0,2,0,1,3,2,3.0,3.7,7.6,4.9,8.4,5.9,1,2
S100936,23,BCA,7.17,4.6,5.8,4.4,2.1,3.5,5.2,3,1,1,2,355.0,3,1,2,4,3,3.0,5.1,7.3,2.1,7.6,6.8,1,2
S100937,20,B.Tech,8.76,7.6,6.8,3.2,3.6,6.3,6.3,2,0,0,3,437.0,3,1,1,5,2,2.0,4.8,6.6,7.5,4.5,5.8,1,3
S100938,25,MCA,8.36,3.6,5.3,1.8,8.8,5.9,9.3,3,1,1,0,,2,1,2,4,4,4.0,4.4,7.4,4.7,4.1,2.3,0,5
S100939,25,B.Tech,7.95,4.0,8.0,3.0,5.3,7.1,4.7,5,0,0,1,264.0,0,0,0,3,3,3.0,7.9,6.9,4.9,5.6,6.8,1,3
S100940,23,B.Tech,7.63,9.7,10.0,5.7,6.2,3.8,4.9,6,3,1,1,348.0,6,1,2,4,1,2.0,7.3,8.8,9.9,5.0,2.8,1,2
S100941,21,MCA,7.85,5.4,3.9,7.5,4.8,7.1,8.4,3,2,0,3,206.0,4,1,2,2,1,2.0,8.0,7.7,5.7,3.4,2.8,1,4
S100942,20,B.Tech,6.72,7.1,3.8,4.4,2.2,1.5,3.8,2,2,1,3,136.0,3,0,1,4,1,2.0,3.9,8.4,4.5,4.6,3.2,1,0
S100943,23,B.Tech,8.27,7.7,4.0,8.6,7.7,1.4,2.1,1,1,0,0,,3,0,0,5,3,1.0,3.7,5.1,4.3,1.1,5.5,0,5
S100944,23,B.Tech,6.5,7.7,9.0,4.1,1.5,1.8,5.6,0,0,0,2,68.0,2,1,1,7,2,1.0,5.7,5.0,6.8,7.6,3.9,0,5
S100945,24,B.Tech,8.25,3.8,7.9,5.0,4.7,4.5,7.4,2,1,1,1,452.0,2,2,2,5,1,2.0,6.3,6.6,3.9,7.5,2.9,0,5
S100946,23,M.Tech,8.57,6.1,5.5,3.3,5.7,7.1,5.8,2,1,0,1,214.0,4,0,1,7,8,0.0,5.6,7.8,6.5,8.5,6.6,1,3
S100947,20,MCA,7.69,3.6,5.9,7.5,6.3,3.2,4.8,1,1,1,0,,2,0,0,4,1,2.0,6.2,7.5,7.7,6.6,5.7,0,5
S100948,20,MCA,7.34,10.0,4.2,9.7,4.3,3.5,1.8,1,1,1,3,50.0,7,3,6,2,3,5.0,8.7,5.1,5.3,5.2,7.3,1,1
S100949,24,B.Tech,7.86,3.6,7.6,2.0,2.1,4.0,4.9,1,1,0,0,,2,0,0,1,3,2.0,5.1,7.9,7.5,7.8,4.3,1,2
S100950,20,B.Tech,5.0,4.6,5.0,4.8,4.2,5.8,7.7,1,0,0,1,211.0,3,0,1,2,4,4.0,7.1,5.4,5.4,4.7,5.7,1,4
S100951,25,B.Tech,7.77,4.6,5.3,8.0,4.3,3.4,2.3,2,1,0,3,178.0,1,0,0,3,2,3.0,6.5,7.7,4.1,3.6,7.4,1,0
S100952,20,B.Tech,7.4,3.8,7.0,2.6,4.3,3.3,4.5,2,2,0,5,256.0,3,0,1,1,2,,5.7,7.0,2.2,5.7,3.2,0,5
S100953,24,B.Tech,7.45,8.9,5.4,6.6,7.7,1.5,4.1,1,0,0,3,331.0,3,2,2,4,3,0.0,7.0,6.1,6.1,6.7,4.5,0,5
S100954,25,BCA,8.14,10.0,5.3,7.9,3.4,3.2,3.5,1,1,1,1,471.0,3,0,0,5,2,3.0,4.0,5.5,6.1,4.5,7.8,0,5
S100955,22,MCA,7.43,5.6,5.8,5.7,6.4,7.1,5.5,2,1,0,1,408.0,2,0,0,5,0,1.0,3.6,,7.5,4.1,5.8,0,5
S100956,20,M.Tech,6.47,4.1,7.4,6.6,6.1,4.7,6.0,3,0,0,1,116.0,5,1,1,5,4,2.0,6.4,6.6,7.3,5.2,5.5,0,5
S100957,25,B.Tech,7.37,2.5,9.1,9.0,7.7,2.9,6.0,2,2,0,2,489.0,6,2,3,9,3,3.0,2.2,4.6,9.6,6.7,5.7,1,0
S100958,21,B.Tech,7.56,6.1,7.0,9.4,5.5,7.2,2.9,2,2,0,0,,3,2,3,4,2,4.0,6.5,7.6,4.3,5.7,8.2,1,0
S100959,23,B.Tech,7.6,5.9,7.4,5.4,7.4,3.2,1.4,3,1,1,1,229.0,2,1,1,7,0,2.0,3.2,8.6,6.2,10.0,5.8,1,2
S100960,25,B.Tech,7.65,5.3,5.4,4.4,5.5,7.6,5.6,4,0,0,1,6.0,2,0,0,6,2,8.0,8.5,8.0,4.1,5.8,5.9,1,3
S100961,24,B.Tech,8.44,6.9,4.4,3.7,6.7,7.6,3.9,4,2,0,4,334.0,3,1,2,5,4,,4.7,7.1,7.4,7.4,5.8,1,3
S100962,20,B.Tech,6.52,7.2,7.1,7.5,2.8,4.6,9.0,5,0,0,2,443.0,3,1,1,1,2,0.0,8.4,5.7,3.6,3.4,2.6,1,4
S100963,24,B.Tech,7.66,7.1,6.1,2.8,0.5,1.2,9.1,4,1,1,1,147.0,3,0,2,3,3,3.0,5.1,6.7,7.3,7.1,6.8,0,5
S100964,20,BCA,8.66,5.9,3.0,5.0,6.6,9.5,9.4,3,1,1,2,433.0,4,0,1,7,2,4.0,5.0,6.3,4.0,5.2,4.2,1,3
S100965,24,B.Tech,5.94,4.5,5.1,5.7,6.7,5.4,2.9,4,1,0,2,44.0,4,0,1,8,6,0.0,7.2,6.7,7.0,6.0,3.3,1,2
S100966,23,BCA,7.66,7.7,5.6,4.5,6.8,3.8,6.3,4,2,2,0,,5,0,1,5,0,3.0,6.1,8.2,7.9,9.0,2.3,1,2
S100967,21,B.Tech,6.97,6.5,4.8,6.1,4.8,6.6,6.9,3,2,2,4,127.0,3,1,2,6,0,3.0,5.4,6.3,2.4,5.3,2.7,0,5
S100968,22,B.Sc,7.17,8.1,8.8,10.0,8.8,6.0,6.7,4,1,0,2,241.0,3,0,1,3,2,3.0,4.7,3.2,2.8,3.6,1.3,1,1
S100969,20,B.Tech,6.69,7.9,6.8,5.3,4.9,7.4,4.2,3,1,1,2,8.0,6,0,3,3,1,0.0,4.7,7.9,6.0,3.9,3.7,0,5
S100970,25,B.Tech,7.35,3.9,8.5,4.6,6.6,3.0,7.8,4,1,0,0,,3,2,2,5,1,1.0,10.0,7.2,5.8,6.3,4.9,0,5
S100971,21,B.Tech,9.16,3.9,6.3,7.5,7.0,5.2,5.0,2,0,0,0,,2,1,1,3,3,4.0,2.1,6.8,4.9,6.2,7.9,0,5
S100972,21,B.Tech,6.36,5.1,6.0,6.0,9.2,1.9,5.3,3,1,0,3,485.0,4,1,3,7,2,4.0,3.1,4.4,4.5,6.1,5.9,0,5
S100973,23,MCA,6.45,4.6,3.9,8.4,5.2,6.0,1.6,3,2,1,3,187.0,6,1,3,4,0,3.0,7.9,5.0,3.8,3.7,6.3,1,0
S100974,24,B.Tech,6.33,7.9,5.8,5.8,4.5,4.4,6.4,2,1,0,4,30.0,4,0,1,2,1,3.0,7.7,5.2,6.2,9.6,8.4,1,4
S100975,23,B.Sc,9.05,7.1,5.8,5.0,2.8,5.1,4.4,3,3,0,1,339.0,6,0,3,4,3,2.0,3.7,5.4,3.6,8.6,0.1,0,5
S100976,23,B.Tech,7.08,8.5,3.1,1.9,8.9,4.2,6.0,1,1,0,4,82.0,4,1,2,6,1,1.0,2.0,5.6,6.2,6.2,6.6,0,5
S100977,23,B.Tech,7.48,7.2,4.7,2.3,6.6,3.9,5.5,1,1,0,3,308.0,3,1,1,6,3,3.0,8.0,4.4,4.4,3.3,6.4,1,3
S100978,25,B.Tech,7.14,6.9,5.2,1.8,6.7,2.6,5.4,3,3,0,0,,1,0,1,1,2,3.0,3.4,10.0,4.7,8.9,7.4,1,4
S100979,22,B.Tech,6.65,8.7,6.6,6.3,10.0,6.2,4.9,2,2,0,2,84.0,5,0,0,1,0,1.0,4.5,9.2,7.9,8.0,2.2,1,2
S100980,24,BCA,7.29,7.3,6.7,2.8,6.5,7.8,6.7,0,0,0,2,319.0,2,0,1,2,3,1.0,5.7,7.0,7.4,6.2,4.7,1,3
S100981,24,MCA,9.71,6.6,4.6,8.0,3.2,3.3,4.6,3,1,1,2,337.0,7,1,2,5,3,1.0,3.4,6.4,3.5,8.2,3.9,0,5
S100982,25,M.Tech,8.75,9.2,6.7,5.6,5.4,5.7,1.8,5,3,1,0,,0,0,0,3,6,3.0,7.3,9.8,3.8,5.1,3.2,1,2
S100983,25,B.Tech,6.73,6.7,5.4,5.0,3.9,5.5,6.3,5,1,1,1,94.0,5,0,0,4,2,1.0,5.5,9.4,7.1,4.3,10.0,1,0
S100984,24,B.Tech,8.08,6.0,0.1,3.8,5.0,4.5,3.2,1,1,0,0,,3,0,0,4,3,1.0,3.7,5.2,2.6,6.3,4.7,0,5
S100985,21,BCA,6.75,5.0,4.8,6.7,5.0,1.1,2.1,3,1,1,2,3.0,3,0,2,5,3,3.0,3.9,6.9,8.4,3.2,7.7,0,5
S100986,24,B.Tech,,7.8,8.0,3.9,4.6,1.6,2.8,0,0,0,2,115.0,6,1,1,6,1,1.0,8.1,6.2,5.8,4.0,7.2,0,5
S100987,24,B.Tech,8.42,8.7,2.4,3.5,3.0,2.8,5.6,1,0,0,3,485.0,5,1,2,5,4,2.0,4.9,6.0,4.3,7.0,2.9,0,5
S100988,21,B.Tech,8.54,6.4,6.0,7.9,9.0,0.0,4.8,5,0,0,3,274.0,3,0,0,2,2,4.0,6.7,6.2,5.5,6.4,4.7,1,1
S100989,24,M.Tech,8.44,8.9,9.0,6.2,6.4,7.6,0.3,2,0,0,3,14.0,1,0,0,0,1,4.0,5.5,,8.2,3.5,5.9,0,5
S100990,21,B.Sc,7.08,3.0,4.3,5.0,5.3,5.3,4.2,4,2,2,0,,2,0,0,7,5,1.0,2.0,6.9,1.2,5.3,6.6,1,2
S100991,23,M.Tech,7.35,6.4,5.8,6.8,7.3,4.4,7.6,3,0,0,2,171.0,2,0,1,2,0,3.0,7.0,6.9,7.6,3.6,6.5,0,5
S100992,24,M.Tech,8.17,6.4,3.2,5.5,6.7,0.0,4.0,2,2,0,1,357.0,3,0,1,8,2,3.0,7.6,9.1,7.9,5.1,9.3,1,2
S100993,21,B.Tech,7.85,5.2,9.1,6.3,6.4,0.5,4.6,1,0,0,2,319.0,4,2,2,4,1,1.0,9.2,5.0,4.9,4.9,7.6,1,0
S100994,22,BCA,7.15,10.0,5.6,3.9,7.2,4.5,7.3,4,1,1,0,,6,0,1,9,0,2.0,1.7,8.2,5.4,7.8,7.1,1,4
S100995,24,B.Tech,6.04,6.4,5.9,9.6,6.1,8.8,6.8,3,3,0,1,185.0,6,2,2,2,3,1.0,0.0,4.6,5.8,,7.7,1,1
S100996,22,B.Sc,7.6,5.8,8.5,4.3,7.1,3.0,7.2,1,0,0,2,275.0,2,0,0,2,3,0.0,6.8,6.9,7.0,5.6,8.5,0,5
S100997,25,B.Tech,8.47,6.5,7.1,8.6,7.3,6.4,0.0,2,2,0,1,191.0,1,0,0,4,1,4.0,4.3,8.4,4.0,5.3,4.6,0,5
S100998,20,BCA,6.42,2.9,4.0,5.1,6.1,3.4,8.8,5,1,0,3,87.0,4,1,3,5,1,0.0,2.6,7.5,5.5,2.9,2.6,0,5
S100999,24,B.Tech,8.07,5.1,4.5,7.1,5.4,4.6,6.4,1,1,0,0,,4,0,0,2,2,3.0,5.7,5.9,5.3,5.8,4.6,1,1
S101000,24,B.Tech,7.8,8.3,6.8,7.0,8.9,7.2,10.0,2,2,2,1,337.0,5,0,1,5,2,2.0,4.6,7.0,6.9,6.9,3.1,1,4
S101001,25,B.Tech,8.18,5.4,4.6,7.8,4.8,3.7,3.3,2,1,0,1,301.0,2,0,1,3,3,4.0,2.9,9.5,10.0,6.4,3.8,1,0
S101002,20,B.Tech,8.28,5.0,1.6,3.8,6.6,3.0,1.1,5,1,1,1,371.0,5,1,2,4,2,5.0,5.3,5.4,4.0,7.2,6.0,0,5
S101003,25,B.Tech,6.87,8.9,5.7,7.7,6.6,7.6,5.0,4,0,0,1,259.0,1,1,1,3,0,5.0,6.6,7.5,5.7,7.3,4.7,0,5
S101004,22,B.Sc,6.04,8.9,2.8,9.2,4.6,4.6,4.4,2,0,0,0,,6,1,3,5,2,,5.8,8.2,4.0,10.0,7.1,1,1
S101005,22,B.Tech,7.02,7.4,9.0,5.0,4.2,6.9,6.4,2,1,1,0,,2,0,0,4,2,4.0,5.9,5.8,4.5,4.0,6.4,0,5
S101006,22,BCA,8.3,5.7,6.2,5.6,5.1,3.0,7.4,3,1,0,0,,2,0,1,4,3,2.0,6.4,9.6,3.3,6.4,6.5,0,5
S101007,23,B.Tech,7.01,6.1,4.0,4.5,4.8,7.6,4.8,0,0,0,2,54.0,1,0,0,5,4,3.0,2.1,10.0,2.4,6.6,3.3,0,5
S101008,23,M.Tech,6.88,5.1,4.4,4.8,2.9,5.1,4.5,3,1,1,2,51.0,3,1,1,4,2,1.0,5.4,8.5,7.9,5.4,4.0,0,5
S101009,22,B.Tech,5.86,4.7,2.0,8.9,4.5,5.5,6.1,2,1,0,1,235.0,1,0,0,1,2,2.0,6.0,8.5,6.2,4.9,2.0,0,5
S101010,20,B.Sc,9.08,4.6,3.6,3.5,6.3,4.8,4.4,3,0,0,4,346.0,2,0,1,5,2,1.0,4.7,3.4,5.7,6.9,6.9,0,5
S101011,25,B.Sc,8.24,5.4,7.8,3.6,8.3,3.4,4.3,0,0,0,4,120.0,3,0,0,4,4,1.0,3.8,4.1,3.8,6.7,9.6,1,3
S101012,21,B.Tech,8.19,4.6,10.0,8.7,6.9,4.5,7.3,4,4,1,0,,1,0,0,3,1,2.0,4.0,6.3,5.4,4.1,6.2,0,5
S101013,20,BCA,8.37,3.7,7.3,6.7,0.6,3.5,7.8,4,0,0,0,,2,1,2,2,4,0.0,4.9,,3.2,2.8,6.3,0,5
S101014,23,B.Tech,8.02,6.9,5.6,9.7,7.1,6.6,7.4,4,0,0,1,277.0,8,0,2,3,2,1.0,7.3,7.6,5.4,5.1,4.7,1,0
S101015,22,B.Tech,7.28,6.9,4.9,4.6,4.7,4.1,4.6,4,2,1,2,489.0,8,0,2,1,3,1.0,8.6,1.4,6.2,4.8,5.4,1,2
S101016,23,B.Sc,7.35,9.6,3.9,5.8,6.7,1.2,0.3,4,0,0,1,232.0,2,0,0,5,1,2.0,8.1,7.6,4.4,7.1,8.3,1,1
S101017,25,MCA,7.12,5.3,9.9,4.2,5.8,0.8,4.7,2,2,0,2,367.0,6,0,2,5,2,2.0,2.4,6.2,4.0,4.3,6.0,0,5
S101018,20,B.Tech,9.87,7.0,5.4,5.8,5.4,0.7,3.3,2,2,1,4,26.0,5,0,2,2,2,2.0,3.6,5.5,4.5,5.7,7.1,0,5
S101019,21,B.Tech,8.0,7.1,10.0,2.0,5.6,5.9,4.7,8,2,2,0,,2,0,0,4,1,2.0,6.8,9.9,7.1,2.9,8.4,1,2
S101020,23,MCA,7.08,6.0,8.6,6.9,5.8,2.0,3.5,2,1,0,1,340.0,5,0,1,1,0,2.0,8.1,5.9,5.9,3.2,8.0,0,5
S101021,24,M.Tech,7.92,7.8,2.3,6.1,8.5,5.2,5.0,3,0,0,2,201.0,3,0,1,2,0,3.0,3.6,3.6,2.3,4.6,5.9,0,5
S101022,23,BCA,6.59,7.9,4.5,5.4,5.8,4.8,2.7,4,0,0,3,14.0,4,1,2,3,1,3.0,5.9,7.3,6.9,5.5,6.0,1,1
S101023,22,B.Tech,8.85,7.1,4.5,4.7,8.0,4.4,2.2,3,0,0,1,113.0,1,0,0,6,3,2.0,3.2,7.2,6.6,,5.0,0,5
S101024,23,B.Sc,6.91,6.0,5.6,3.7,7.7,5.5,7.7,1,0,0,2,396.0,2,1,2,10,5,0.0,6.1,,5.9,6.3,6.8,0,5
S101025,25,B.Tech,7.95,5.9,5.7,7.0,7.1,4.8,2.9,6,3,0,3,342.0,2,0,1,3,3,,4.2,10.0,8.8,2.9,5.0,1,2
S101026,22,BCA,8.46,4.0,10.0,3.2,2.2,0.0,5.0,4,2,1,2,404.0,3,0,0,2,0,0.0,5.9,6.9,5.5,5.6,6.5,0,5
S101027,25,B.Tech,7.85,5.0,3.6,6.5,8.0,3.8,7.1,4,0,0,0,,2,2,2,8,2,6.0,3.1,8.3,6.4,5.6,7.9,0,5
S101028,24,M.Tech,7.59,5.4,6.3,9.6,4.9,5.4,7.0,2,0,0,4,464.0,1,0,1,5,3,4.0,2.2,7.1,6.4,3.4,2.4,0,5
S101029,21,B.Tech,7.51,4.5,7.0,8.5,7.2,8.1,6.7,1,1,1,2,460.0,0,0,0,4,1,3.0,10.0,8.8,7.3,6.4,2.1,1,3
S101030,21,B.Sc,7.45,7.3,5.8,2.5,3.9,8.2,5.7,2,1,0,2,184.0,1,0,1,3,1,2.0,5.6,5.9,5.1,2.1,5.7,0,5
S101031,24,M.Tech,6.98,8.7,6.0,4.4,3.4,1.5,6.6,3,2,2,3,104.0,3,0,2,3,3,0.0,9.8,4.6,4.2,4.8,7.1,1,2
S101032,21,B.Tech,7.1,4.9,3.7,6.3,9.8,3.7,8.0,0,0,0,0,,5,0,3,4,4,1.0,8.5,7.9,7.4,7.4,6.4,1,2
S101033,22,MCA,8.83,7.0,6.0,5.4,3.9,1.1,5.9,10,2,0,2,175.0,4,1,1,3,3,4.0,2.2,7.0,7.3,2.0,3.4,0,5
S101034,21,B.Tech,7.4,4.6,6.8,2.7,8.1,7.8,1.0,2,2,0,1,248.0,1,0,0,4,0,6.0,6.2,,8.0,7.2,7.6,1,3
S101035,23,B.Sc,6.79,6.0,6.5,6.3,6.0,6.7,3.8,4,0,0,2,465.0,2,0,0,6,0,1.0,2.9,5.4,6.3,3.9,9.6,0,5
S101036,21,B.Tech,7.04,5.3,6.9,5.5,5.0,5.3,6.5,3,0,0,2,135.0,4,0,1,3,0,2.0,4.9,7.4,2.2,4.9,4.1,0,5
S101037,23,B.Tech,8.49,7.6,8.6,9.3,5.7,4.9,3.6,4,4,0,1,442.0,2,0,1,3,3,2.0,1.7,3.6,5.8,8.5,4.3,1,0
S101038,25,B.Tech,8.11,5.3,7.7,5.0,3.2,7.5,8.6,4,0,0,0,,4,0,1,3,1,6.0,2.4,5.6,5.6,4.9,5.9,0,5
S101039,24,B.Tech,8.0,8.3,5.9,7.8,5.8,7.2,4.9,5,2,0,2,147.0,3,1,1,2,2,1.0,3.8,5.2,8.0,8.9,5.5,1,1
S101040,25,B.Tech,7.27,6.1,3.5,3.0,3.6,7.0,5.2,5,2,1,2,194.0,3,1,1,9,0,3.0,4.4,7.4,7.6,5.5,8.2,1,2
S101041,20,B.Sc,8.02,5.3,4.6,3.4,5.0,5.5,7.5,4,3,1,3,242.0,5,0,0,4,0,5.0,5.6,5.6,6.7,5.8,6.4,1,2
S101042,22,B.Sc,6.92,4.2,5.4,6.9,7.7,3.7,4.6,0,0,0,1,122.0,2,0,0,8,2,1.0,3.4,4.0,1.4,7.5,5.2,0,5
S101043,21,B.Sc,7.27,7.0,6.3,7.7,6.3,6.2,5.4,2,2,0,2,441.0,3,1,1,5,2,4.0,5.8,5.5,3.9,7.0,4.6,1,0
S101044,25,B.Tech,8.37,8.1,4.8,3.6,2.8,6.3,7.0,1,1,1,2,332.0,3,0,0,4,2,5.0,7.8,7.6,4.8,6.3,2.7,0,5
S101045,24,B.Tech,,7.0,3.9,5.5,7.5,4.1,1.8,2,0,0,0,,3,1,2,6,0,3.0,6.0,6.7,4.8,5.2,8.5,0,5
S101046,21,B.Tech,6.62,10.0,3.4,2.7,5.8,3.7,4.4,6,4,0,1,366.0,3,1,2,2,0,1.0,5.4,5.2,5.8,3.2,7.1,1,2
S101047,23,M.Tech,6.73,9.1,2.5,5.1,4.7,7.0,6.8,4,0,0,0,,3,0,1,4,1,1.0,6.2,8.0,8.5,3.3,5.6,0,5
S101048,23,MCA,7.6,5.9,5.3,7.2,7.3,8.2,5.1,2,0,0,0,,2,1,1,2,0,2.0,2.6,9.3,7.1,8.4,6.0,1,3
S101049,22,B.Tech,9.05,5.9,2.9,4.6,5.5,2.9,8.2,2,1,0,2,330.0,3,0,2,2,4,2.0,7.4,8.1,3.7,9.1,5.6,0,5
S101050,22,B.Sc,5.78,7.3,3.8,5.0,3.5,3.9,1.5,3,0,0,1,360.0,0,0,0,5,2,0.0,3.1,2.3,3.8,6.2,2.3,0,5
S101051,20,B.Tech,7.75,5.0,5.0,3.2,9.5,5.3,1.3,0,0,0,0,,3,0,0,6,2,2.0,8.6,6.9,3.7,2.8,3.0,0,5
S101052,22,B.Tech,6.26,8.6,3.1,4.2,5.8,5.6,6.7,1,1,0,3,99.0,2,1,2,5,1,4.0,7.0,,5.3,4.6,5.4,0,5
S101053,22,B.Tech,6.93,7.2,6.6,9.0,5.6,3.4,6.9,2,1,1,1,259.0,3,1,3,3,7,1.0,6.6,2.8,7.1,4.5,5.4,0,5
S101054,24,B.Tech,7.17,7.0,7.3,5.6,5.0,8.6,4.6,2,1,0,2,92.0,0,0,0,2,1,1.0,6.7,4.2,7.4,5.0,5.8,1,0
S101055,25,B.Sc,7.12,7.7,4.7,3.5,8.2,5.4,5.9,2,0,0,0,,7,1,4,5,4,3.0,5.5,7.9,4.7,4.4,9.2,1,3
S101056,24,MCA,7.02,9.6,4.9,4.9,4.8,5.7,6.6,2,2,0,2,474.0,2,1,1,3,3,3.0,3.9,6.8,5.4,6.9,5.2,1,1
S101057,20,B.Tech,7.51,6.8,6.9,2.3,2.7,8.4,3.2,4,2,2,0,,4,0,0,4,2,0.0,3.6,6.6,8.8,6.4,4.3,1,3
S101058,25,B.Tech,7.02,6.3,4.4,3.5,4.4,3.5,3.4,2,0,0,1,352.0,4,1,3,4,2,1.0,9.0,5.3,2.5,8.8,5.9,0,5
S101059,22,M.Tech,6.18,9.2,4.2,8.2,8.5,4.3,5.4,4,2,1,1,364.0,2,1,2,3,3,2.0,5.7,8.4,6.8,5.3,3.0,1,2
S101060,22,BCA,8.2,8.2,8.2,5.2,7.5,1.7,7.0,1,1,0,0,,3,1,2,2,1,4.0,3.3,4.3,6.6,,6.1,0,5
S101061,25,B.Sc,8.18,5.9,7.6,9.3,5.3,4.1,2.4,1,0,0,1,246.0,1,0,0,2,0,4.0,6.5,4.9,4.9,7.3,4.4,0,5
S101062,25,B.Tech,8.26,6.5,7.0,5.3,8.5,1.2,4.6,3,0,0,1,90.0,2,0,1,1,1,2.0,6.2,5.9,5.5,7.8,6.3,0,5
S101063,20,B.Sc,6.11,6.9,7.7,5.4,7.3,6.1,4.5,4,0,0,1,157.0,2,1,2,4,0,1.0,4.8,3.8,6.3,3.8,5.4,0,5
S101064,22,B.Tech,7.77,7.2,1.8,6.8,5.3,5.4,5.9,6,3,0,1,94.0,2,0,1,4,3,2.0,3.7,4.9,4.9,6.7,5.5,0,5
S101065,24,BCA,8.11,4.1,8.5,0.2,5.5,3.9,5.0,4,2,1,1,333.0,4,2,4,6,4,4.0,7.0,8.4,4.2,6.3,7.1,1,2
S101066,23,B.Tech,6.57,3.7,6.6,5.9,6.5,4.3,3.8,2,1,0,2,66.0,3,0,1,5,3,3.0,7.4,5.0,4.1,6.5,7.3,1,2
S101067,21,B.Sc,7.51,4.9,7.8,5.4,4.1,6.2,7.7,5,0,0,0,,3,0,0,3,0,4.0,6.1,7.9,9.2,6.1,9.9,1,4
S101068,23,B.Tech,7.4,4.8,6.6,8.5,5.8,2.0,3.8,3,0,0,0,,4,0,1,7,2,2.0,5.6,7.6,4.6,9.1,7.2,0,5
S101069,25,B.Tech,9.16,5.3,5.9,7.4,6.4,4.9,4.4,1,1,1,1,481.0,1,0,0,5,4,3.0,3.9,6.2,5.9,,5.3,1,2
S101070,21,MCA,9.23,7.6,5.2,3.2,2.4,6.0,1.5,6,0,0,3,394.0,4,0,1,5,3,2.0,6.5,3.9,7.1,4.3,4.5,0,5
S101071,24,B.Sc,6.0,6.2,6.5,8.0,5.4,0.6,3.4,3,1,0,0,,2,0,0,3,7,1.0,4.2,6.6,5.1,4.5,6.5,0,5
S101072,24,B.Tech,9.74,6.9,5.2,5.0,5.2,6.0,6.1,4,3,0,0,,4,2,3,5,1,0.0,3.0,2.7,5.6,5.5,8.7,0,5
S101073,25,BCA,6.68,4.3,7.5,3.7,7.9,0.8,5.7,3,2,0,0,,4,0,0,6,3,3.0,7.8,5.5,6.5,6.5,7.5,1,2
S101074,21,MCA,8.38,5.7,2.6,5.9,2.1,4.2,6.3,2,2,2,1,316.0,1,0,1,3,3,3.0,3.4,6.9,3.8,5.2,4.4,0,5
S101075,21,B.Tech,8.37,7.6,4.7,5.1,5.0,1.9,6.2,2,0,0,0,,3,0,2,4,3,3.0,1.7,8.1,2.4,7.8,6.7,0,5
S101076,23,B.Tech,6.6,7.6,9.9,8.6,4.8,7.6,9.6,3,2,0,0,,1,0,0,3,3,2.0,8.1,6.2,4.0,6.0,6.2,1,4
S101077,23,B.Tech,7.94,5.2,4.5,6.2,7.7,2.0,3.4,2,0,0,1,39.0,2,0,1,5,2,2.0,2.0,5.4,9.0,,7.9,0,5
S101078,22,B.Sc,7.4,6.8,5.3,5.9,5.7,0.9,1.4,3,0,0,2,318.0,2,1,1,4,4,2.0,4.7,5.3,4.3,3.6,6.4,0,5
S101079,24,B.Tech,8.0,10.0,4.0,7.3,9.4,4.8,2.7,5,2,1,2,235.0,2,0,0,2,0,1.0,3.3,5.7,5.8,9.3,6.3,0,5
S101080,24,B.Tech,7.71,6.5,6.5,7.7,7.1,3.6,3.5,5,2,1,1,414.0,2,0,1,6,1,2.0,4.1,7.6,2.8,5.9,3.4,0,5
S101081,21,MCA,8.58,5.3,4.3,7.1,5.0,1.2,2.9,2,1,0,1,15.0,3,0,0,6,4,,9.9,7.1,8.2,8.9,7.4,1,2
S101082,24,BCA,7.57,6.2,5.4,8.3,6.3,5.7,5.2,2,1,1,4,93.0,3,0,0,2,2,4.0,5.3,6.5,4.9,4.9,3.0,1,1
S101083,21,MCA,7.35,6.7,7.5,6.7,5.1,0.1,7.8,3,1,0,2,395.0,2,0,2,5,1,4.0,6.2,7.6,4.6,7.5,6.0,0,5
S101084,22,BCA,8.49,6.2,4.4,5.8,7.5,2.2,8.4,2,2,0,1,489.0,1,0,0,0,1,5.0,7.1,6.5,5.2,5.0,4.7,1,4
S101085,20,M.Tech,8.02,6.4,7.4,8.0,3.1,3.2,6.1,3,1,1,0,,1,0,0,5,3,0.0,4.2,4.1,10.0,9.3,4.6,0,5
S101086,22,M.Tech,8.16,3.9,7.4,5.3,4.2,6.3,9.7,4,3,0,1,7.0,2,1,1,3,6,0.0,7.7,4.5,6.4,8.0,7.0,1,2
S101087,25,M.Tech,6.9,4.8,7.9,5.6,6.7,7.4,4.2,1,0,0,1,26.0,2,0,0,1,0,2.0,6.3,7.6,5.2,7.5,5.8,1,0
