student_id,age,gender,cgpa,attendance_percentage,backlogs,coding_score,aptitude_score,communication_score,technical_score,projects_count,major_projects,internships_count,internship_months,certifications_count,hackathons_participated,hackathons_won,coding_platform_score,github_projects,linkedin_score,resume_score,soft_skills_score,leadership_score,extracurricular_score,training_hours,mock_interview_score,preferred_domain,placed
STU102056,22,Male,7.71,71.5,0,55.0,72.3,72.2,71.5,4,1,2,10.1,1,1,0,443,4,74.4,62.1,80.4,57.2,62.2,,96.6,Business Analytics,0
STU105321,22,Female,7.11,65.7,0,52.7,62.3,50.4,54.0,4,1,0,0.5,1,0,0,924,8,52.8,,76.7,43.9,43.6,66.7,72.8,AI/ML,0
STU105516,21,Male,8.95,75.9,0,78.1,54.5,72.5,65.5,1,1,0,0.6,2,2,0,652,1,77.0,54.9,73.1,60.8,65.0,39.0,85.7,Business Analytics,1
STU101175,22,Male,6.11,78.0,0,41.0,23.8,26.4,15.0,5,2,1,4.0,2,1,0,634,6,61.3,69.6,70.3,69.3,78.4,65.0,51.3,AI/ML,0
STU108911,23,Female,7.68,75.4,3,40.7,67.6,53.1,32.3,1,1,3,9.6,3,1,1,447,1,67.3,57.1,81.8,63.1,41.2,28.3,77.7,Cyber Security,1
STU102978,22,Male,8.42,76.6,0,49.3,55.8,56.7,57.1,3,0,1,4.2,4,0,0,570,4,52.4,47.9,73.3,60.7,69.1,21.7,73.9,Software Development,0
STU102610,20,Male,6.09,92.3,0,42.2,63.0,49.7,45.4,3,1,2,2.6,2,1,1,498,2,88.1,69.6,77.9,51.2,51.4,59.7,55.8,AI/ML,0
STU104940,21,Female,8.07,85.5,0,59.0,72.0,,63.1,4,0,0,0.0,3,0,0,969,7,51.3,75.2,73.9,63.4,85.0,64.3,48.3,Data Science,0
STU101665,23,Male,8.71,82.5,0,71.5,64.4,44.4,53.6,1,1,1,4.4,4,1,0,791,0,66.1,48.1,65.3,51.1,59.1,9.9,86.6,Business Analytics,0
STU100329,20,Female,6.42,82.2,1,41.7,58.3,93.9,25.9,2,0,1,4.0,2,3,0,846,1,58.3,50.8,77.9,33.8,51.2,56.0,85.0,Software Development,0
STU101523,21,Female,7.12,75.8,0,44.3,65.7,41.3,38.4,1,0,0,2.0,2,1,0,618,3,54.3,42.9,59.0,50.5,48.0,38.7,51.9,Software Development,1
STU107519,22,Female,8.65,84.0,1,80.9,66.7,54.2,67.8,4,1,1,2.9,2,2,1,1223,5,59.5,58.3,74.3,58.1,86.5,52.4,81.3,Cyber Security,1
STU107111,21,Male,5.38,87.6,1,32.7,54.2,70.1,22.3,1,0,0,0.1,2,1,0,371,1,54.9,55.6,66.0,59.9,44.8,77.2,74.6,AI/ML,0
STU104688,20,Female,6.69,81.0,0,18.1,43.9,59.7,49.9,3,1,1,5.1,4,1,0,767,3,65.1,66.1,67.5,64.0,69.2,72.4,78.2,Cloud Computing,1
STU105719,23,Male,5.9,84.2,1,47.8,56.2,79.5,21.9,4,1,0,0.0,2,2,0,640,4,58.3,,86.4,59.4,87.1,71.7,61.4,Software Development,1
STU101943,20,Male,7.85,62.3,0,46.0,50.5,68.7,76.4,2,2,1,4.2,2,2,0,790,1,47.1,63.8,90.6,58.9,41.2,61.0,73.1,Cyber Security,0
STU107423,22,Male,8.05,100.0,2,55.3,45.8,57.2,55.4,1,0,0,0.0,2,2,0,800,3,68.9,56.8,85.7,55.6,90.5,153.9,74.7,AI/ML,0
STU107842,19,Female,7.78,85.4,0,63.4,62.7,100.0,62.4,3,2,2,8.9,2,1,0,401,3,55.1,58.1,100.0,65.7,36.6,46.5,92.0,Business Analytics,0
STU101762,21,Female,7.71,83.7,1,55.8,74.9,71.4,63.3,1,0,3,15.2,2,5,0,811,0,81.7,54.1,79.1,54.5,53.8,61.3,86.1,Software Development,0
STU101128,22,Male,8.05,77.9,1,60.6,70.3,,40.4,0,0,0,0.5,5,0,0,671,1,72.7,62.0,65.9,28.3,58.0,39.3,85.4,Software Development,0
STU108135,22,Male,8.75,64.7,0,71.0,36.0,67.3,62.6,4,2,1,3.8,4,1,0,1078,4,58.7,59.2,70.5,66.8,57.7,79.5,88.5,Software Development,1
STU103554,20,Male,6.53,91.5,0,43.3,33.4,65.5,49.3,2,0,0,1.4,2,1,0,726,3,63.7,47.4,78.5,55.5,70.6,19.3,74.1,Software Development,0
STU104015,22,Male,8.68,82.4,0,87.2,62.5,44.1,47.4,3,1,1,4.7,1,1,0,813,3,66.7,73.9,62.7,63.7,44.7,21.4,62.8,Data Science,0
STU104819,22,Male,7.26,,0,76.8,55.5,61.6,15.0,1,0,1,1.0,2,0,0,1063,1,76.3,65.0,70.2,70.3,27.8,19.0,59.7,Cyber Security,0
STU108209,21,Male,7.92,94.5,1,45.8,37.4,68.7,37.8,1,0,2,6.5,4,1,0,884,1,82.9,78.0,75.1,49.4,58.6,21.4,66.1,Software Development,0
STU104110,22,Male,7.38,73.4,0,69.4,68.1,50.6,53.1,1,0,1,5.7,1,1,0,706,2,72.6,43.4,71.3,65.5,72.5,50.3,77.7,Cyber Security,0
STU109306,22,Male,9.28,81.4,1,66.1,62.7,67.4,76.7,3,0,1,6.8,1,3,0,609,3,65.5,65.9,,44.5,58.3,42.4,63.1,AI/ML,0
STU106746,22,Female,6.22,79.4,0,37.7,43.8,59.9,29.6,3,0,0,0.4,1,2,0,629,3,59.1,56.6,79.8,76.5,24.6,72.6,60.7,Cloud Computing,0
STU109333,22,Other,7.46,80.9,0,15.6,54.7,50.0,53.9,2,0,0,2.6,1,3,0,797,1,59.1,82.1,77.0,37.6,64.2,81.1,57.1,Cyber Security,0
STU102750,23,Male,8.77,70.1,1,73.0,79.4,58.1,100.0,0,0,1,1.1,2,0,0,944,1,65.2,56.7,68.8,64.7,81.7,16.5,85.8,Cyber Security,0
STU108392,21,Male,9.6,85.5,0,79.4,86.8,49.6,88.1,1,0,1,6.0,2,1,0,540,2,46.7,72.1,76.4,61.1,24.1,19.6,81.6,Software Development,0
STU107226,22,Male,8.07,87.4,0,52.9,69.5,51.1,55.4,2,1,0,0.0,3,0,0,927,2,61.5,58.8,89.6,52.5,48.6,30.8,70.2,Software Development,0
STU105049,22,Female,9.16,86.0,0,60.2,62.3,60.1,53.3,3,2,1,7.3,1,0,0,591,2,74.1,65.9,76.3,57.6,59.8,43.9,70.7,Software Development,0
STU102941,24,Male,7.77,68.2,1,52.8,73.7,38.8,28.2,1,0,3,,3,0,0,1051,2,79.0,39.6,74.4,24.5,66.7,301.0,62.4,Cloud Computing,0
STU104506,23,Female,7.0,69.0,0,65.2,49.0,39.1,33.1,0,0,0,0.0,1,0,0,701,0,36.8,69.1,77.3,63.6,63.8,63.6,63.3,Software Development,0
STU101265,22,Male,7.43,68.6,1,42.9,34.6,49.3,52.5,4,1,3,16.8,1,1,1,866,5,57.1,58.2,70.5,65.7,40.7,97.2,77.8,Business Analytics,0
STU102153,21,Male,8.02,65.3,0,85.9,40.8,66.9,72.2,4,2,0,0.5,1,1,1,913,4,51.3,53.5,86.0,35.6,96.8,81.5,80.4,Data Science,0
STU108728,21,Male,7.83,81.9,1,81.0,53.7,55.0,59.0,1,0,0,0.9,2,0,0,855,0,56.4,51.5,76.5,55.5,73.7,92.6,88.4,Business Analytics,0
STU103654,22,Female,8.66,98.4,1,70.1,60.0,59.4,,6,1,1,3.9,3,0,0,1054,7,53.6,98.8,66.2,55.8,47.8,44.9,70.5,Data Science,0
STU104236,22,Female,8.17,89.8,0,60.3,72.5,54.5,72.9,4,2,0,0.0,4,3,0,1285,5,58.8,83.0,85.1,63.8,65.5,57.2,81.2,Cloud Computing,0
STU101249,22,Male,7.63,89.4,1,56.7,62.3,74.5,65.6,3,2,2,7.4,4,1,0,885,4,83.8,92.1,78.0,57.0,46.8,133.5,77.2,Data Science,1
STU104888,23,Male,7.17,72.7,1,,57.3,54.5,42.4,4,1,0,0.0,5,0,0,443,4,,68.2,56.0,41.4,51.2,67.0,80.6,Data Science,1
STU108668,22,Male,7.34,86.9,0,46.3,47.5,66.5,52.8,0,0,0,0.0,0,1,0,702,0,63.3,43.5,75.3,56.6,85.0,38.2,66.4,Business Analytics,0
STU109322,20,Male,7.42,93.6,1,61.6,36.1,51.0,57.3,2,0,0,0.2,0,2,0,672,7,59.8,46.1,73.0,52.7,37.5,40.5,82.1,Software Development,0
STU104052,22,Male,7.26,84.4,0,62.6,71.1,58.4,51.1,5,3,1,4.0,1,2,0,626,5,64.7,68.5,63.2,69.8,38.9,41.8,62.7,Software Development,0
STU102414,20,Male,8.23,77.7,0,73.1,51.4,64.0,50.0,7,4,0,0.9,2,1,0,797,7,73.1,73.1,49.8,66.5,51.0,14.4,72.0,Business Analytics,0
STU108467,21,Male,6.61,69.6,3,15.0,43.1,58.1,28.7,2,0,0,0.1,4,1,0,258,2,74.3,44.7,83.2,63.9,52.9,15.5,74.5,Software Development,0
STU106858,24,Female,7.02,77.5,2,29.7,49.4,61.5,40.8,1,0,1,3.2,3,4,0,155,0,61.6,58.9,63.0,59.7,65.7,34.6,71.4,Cyber Security,1
STU109195,20,Male,6.28,76.9,1,48.8,41.0,70.2,53.9,2,1,0,0.3,3,2,0,766,1,72.0,,72.8,62.8,38.9,75.4,75.6,Cloud Computing,0
STU101714,22,Male,6.37,82.3,1,58.0,63.4,64.8,62.0,1,0,1,5.2,2,0,0,751,2,70.6,50.1,62.6,47.5,26.1,33.9,100.0,Data Science,0
STU102598,22,Male,6.87,72.0,0,47.2,42.6,73.2,40.7,0,0,1,2.0,4,1,1,777,1,66.8,66.6,73.9,41.3,51.3,16.5,79.5,Data Science,0
STU102167,25,Female,8.38,80.3,0,57.2,78.0,,79.6,3,1,0,1.4,2,1,1,568,4,53.8,45.6,76.0,21.0,100.0,28.2,90.7,Data Science,0
STU108747,23,Male,7.49,86.0,0,46.8,45.5,75.8,67.8,4,2,1,6.5,2,0,0,871,5,57.5,79.2,82.1,50.1,74.7,94.4,76.7,Data Science,1
STU103403,21,Male,7.81,78.6,1,100.0,44.0,66.7,45.5,1,0,1,3.4,3,1,1,1238,3,56.0,53.0,81.7,57.4,61.8,82.5,66.4,Software Development,0
STU107886,20,Female,8.35,,1,45.3,69.5,56.9,63.0,2,1,0,0.0,1,2,0,830,3,57.9,60.9,85.8,43.3,45.3,19.6,89.6,Cloud Computing,0
STU107643,20,Male,8.85,71.6,0,57.1,62.4,46.8,71.9,0,0,1,3.9,2,1,0,622,1,70.5,51.4,60.8,51.1,89.8,37.8,69.1,Data Science,0
STU101522,19,Female,7.9,65.2,0,46.3,42.6,47.7,70.8,1,1,0,0.7,1,1,0,489,1,51.7,55.3,53.4,66.2,64.6,12.2,81.9,Software Development,0
STU109656,19,Male,7.84,85.9,0,59.6,59.2,29.4,27.4,0,0,2,4.4,0,0,0,661,1,68.9,42.3,52.1,58.7,43.9,99.6,39.1,AI/ML,0
STU108485,22,Male,7.55,96.0,2,49.4,29.5,69.4,48.4,4,1,3,16.8,1,5,1,906,6,69.5,53.8,82.7,34.4,42.9,38.9,82.2,AI/ML,0
STU109498,24,Male,7.94,76.6,1,57.9,57.4,59.7,55.0,2,2,1,4.7,3,0,0,931,4,62.0,47.8,69.6,57.9,26.8,17.7,79.1,AI/ML,0
STU100801,21,Female,6.12,91.1,0,56.1,38.3,74.8,68.8,4,0,0,2.2,2,1,0,643,8,56.6,67.8,75.7,65.2,76.7,30.3,81.1,Data Science,0
STU108244,23,Male,7.87,80.7,0,45.8,65.6,57.8,70.5,4,1,1,4.8,2,0,0,670,4,68.1,53.7,63.2,15.0,51.5,29.7,72.3,Cloud Computing,0
STU109288,21,Female,7.28,70.7,2,50.5,72.9,37.9,31.8,3,1,0,0.0,3,1,0,572,3,57.0,64.3,83.1,38.1,53.8,38.2,58.8,Cloud Computing,0
STU107722,22,Male,6.14,83.7,0,34.7,37.9,57.5,74.7,2,1,2,7.3,0,2,0,611,2,55.4,54.7,62.3,53.3,54.5,76.1,62.5,Cloud Computing,0
STU105365,22,Female,6.57,87.9,1,46.5,45.5,56.4,60.1,2,2,2,8.6,4,1,0,564,2,69.0,56.3,75.6,40.3,45.6,177.4,74.8,Software Development,1
STU106645,21,Male,6.72,66.9,0,38.5,79.1,56.4,41.2,4,0,1,1.7,4,2,0,903,8,59.6,66.7,71.7,76.0,48.5,32.6,71.2,Cloud Computing,0
STU105108,21,Female,7.88,90.4,1,71.3,52.6,49.6,42.7,2,0,0,0.0,2,1,0,900,1,64.7,52.4,61.6,73.6,54.7,,54.6,Software Development,0
STU103732,22,Female,7.94,80.4,0,71.8,58.3,52.5,61.2,2,0,0,0.0,2,0,0,788,1,48.6,45.5,71.3,73.0,35.1,55.3,69.7,Data Science,1
STU106703,20,Female,8.14,76.7,0,46.9,53.5,51.8,77.1,3,1,0,0.4,1,1,0,1130,3,67.0,51.0,68.8,65.9,25.2,46.1,69.4,Business Analytics,0
STU105698,21,Male,8.14,66.9,1,57.5,65.1,69.1,57.9,3,0,1,5.1,0,1,1,585,4,47.4,67.5,86.8,40.2,50.8,87.6,76.3,Business Analytics,1
STU105486,23,Female,5.92,74.9,0,43.1,15.0,65.9,39.0,0,0,1,5.3,2,2,1,575,1,58.5,57.2,76.3,72.4,92.5,38.0,74.0,Data Science,0
STU101353,20,Female,7.78,72.5,0,40.5,63.8,62.5,43.8,0,0,0,0.0,3,3,0,763,2,48.0,41.1,81.4,68.7,66.9,87.0,72.6,Software Development,1
STU102160,21,Male,7.07,77.2,2,48.2,50.3,47.7,74.0,3,1,1,2.0,0,3,1,591,3,55.9,58.4,52.0,68.3,58.1,47.7,81.6,Cloud Computing,1
STU106551,22,Male,7.65,81.3,0,58.9,34.3,67.3,71.9,7,4,0,0.0,3,2,1,754,7,67.8,78.8,67.9,74.4,59.1,51.2,72.0,Software Development,0
STU101599,23,Male,7.5,76.9,0,48.2,40.0,44.7,61.7,5,1,0,0.2,2,3,0,1004,4,60.1,63.4,64.3,56.5,61.0,8.9,80.8,AI/ML,0
STU104044,20,Male,7.76,,0,59.8,30.2,53.7,74.0,3,1,1,3.5,3,0,0,969,6,58.6,63.8,78.9,58.7,92.2,93.1,78.5,Software Development,1
STU105021,21,Male,8.08,71.2,2,,54.3,63.9,64.3,2,1,0,0.0,0,5,1,642,2,70.8,48.2,63.7,40.5,51.5,9.4,55.9,Software Development,0
STU109582,21,Male,8.36,94.2,0,89.0,52.6,58.4,60.9,1,0,1,5.4,4,5,1,474,4,80.4,78.3,74.7,51.8,71.6,20.8,87.7,Business Analytics,0
STU105552,22,Male,8.2,88.1,0,48.7,47.5,42.1,59.9,3,0,1,4.2,2,2,1,1059,3,75.4,,70.6,63.2,17.3,53.0,72.0,Business Analytics,0
STU109757,21,Male,7.72,89.9,0,37.3,55.6,57.0,57.7,4,0,0,0.0,2,2,0,361,4,63.4,79.1,63.6,47.9,43.2,57.0,69.8,Cyber Security,0
STU104339,22,Male,7.51,98.2,4,60.1,39.9,68.2,60.3,1,1,1,3.1,3,4,2,485,2,67.3,66.9,80.9,52.7,34.5,76.5,82.9,Cyber Security,0
STU105397,22,Female,7.22,97.1,0,38.2,67.1,58.0,31.6,6,2,2,,1,1,1,391,7,73.2,78.0,64.9,67.0,71.7,56.8,65.2,Software Development,1
STU102694,21,Male,8.91,82.7,0,65.5,70.6,24.6,61.9,3,1,0,1.8,1,1,0,1146,4,55.5,46.0,78.1,63.1,79.6,12.6,89.9,Business Analytics,0
STU102395,21,Male,7.04,68.4,1,39.1,49.5,37.1,39.8,5,2,0,0.6,2,3,0,180,4,59.0,71.2,57.7,48.5,57.2,43.2,61.0,Data Science,0
STU105165,21,Female,8.47,84.2,0,66.1,52.2,56.5,64.5,3,1,1,7.9,2,1,1,664,3,54.8,51.7,80.2,59.0,25.6,97.2,80.6,AI/ML,0
STU106967,23,Female,8.83,86.4,0,78.6,56.4,52.7,61.7,3,0,0,1.7,2,4,0,907,3,75.5,67.0,85.4,55.6,52.0,37.4,71.4,Business Analytics,0
STU107482,22,Female,7.18,73.3,0,70.7,35.6,57.1,66.4,2,1,1,4.3,4,1,0,322,2,68.3,55.9,73.7,55.7,59.6,104.2,80.2,AI/ML,1
STU101159,19,Female,8.43,86.2,0,55.0,51.5,49.2,57.6,2,0,0,0.0,4,0,0,1011,4,68.7,63.7,58.8,43.6,54.7,118.5,61.4,AI/ML,0
STU100009,22,Male,7.21,84.8,0,46.1,55.9,55.8,41.3,4,1,0,0.0,3,0,0,953,3,65.0,63.9,66.4,37.0,51.5,85.3,,AI/ML,0
STU108175,22,Male,6.78,87.7,1,37.5,43.2,43.9,,5,2,3,12.3,0,1,1,590,7,85.3,68.1,52.3,55.6,97.3,58.5,81.9,Business Analytics,0
STU106997,21,Male,7.83,89.6,1,53.5,63.2,88.6,45.4,2,1,0,0.2,1,0,0,1231,4,53.7,56.3,87.7,60.8,79.0,9.2,71.2,Cloud Computing,0
STU108641,23,Male,8.97,96.2,1,87.8,71.3,79.7,55.6,4,0,0,0.7,3,2,0,1224,3,57.3,,81.4,46.3,92.6,66.5,65.4,AI/ML,0
STU107159,22,Male,7.07,89.2,0,44.6,38.2,53.6,53.3,2,0,2,6.4,3,0,0,1005,2,78.8,52.8,71.2,62.8,54.4,48.6,78.7,Data Science,0
STU107914,20,Female,7.4,73.1,0,40.4,29.4,43.1,56.6,4,3,3,16.5,2,0,0,1065,7,54.0,64.9,79.0,36.2,56.5,60.1,56.2,Data Science,0
STU103854,21,Male,7.15,73.7,0,29.8,57.9,84.2,34.0,3,1,0,1.7,1,1,0,506,4,46.8,66.8,73.5,45.4,61.8,25.2,68.0,Business Analytics,1
STU101406,22,Female,7.66,74.8,1,64.8,63.7,45.8,43.2,5,3,3,9.9,4,2,0,908,4,77.2,86.5,68.3,68.8,74.5,60.7,70.0,AI/ML,0
STU102311,23,Male,7.3,87.5,1,48.8,39.9,70.8,59.9,3,1,0,0.0,1,0,0,733,2,63.0,47.5,80.4,42.9,64.0,44.9,73.3,Cloud Computing,0
STU106250,22,Male,7.46,82.2,0,62.7,46.8,49.6,63.3,3,1,1,3.3,1,1,1,1008,4,43.9,59.0,62.3,78.4,45.2,47.8,59.4,AI/ML,0
STU109092,22,Male,6.67,86.3,0,67.0,55.6,67.5,34.5,2,0,1,3.3,3,0,0,1114,2,62.7,69.2,81.8,39.4,51.2,61.7,69.0,Software Development,0
STU102663,21,Male,8.82,78.2,3,73.9,65.2,65.0,47.8,1,1,1,5.9,3,1,0,994,3,62.7,45.3,63.1,55.6,80.9,84.0,70.8,Data Science,0
STU104298,21,Male,8.98,76.0,1,76.0,77.7,63.7,53.2,2,0,0,0.0,0,2,0,906,1,50.5,71.6,72.6,56.5,44.9,63.9,81.4,Software Development,0
STU106224,23,Female,7.95,70.5,1,19.1,52.7,50.5,62.3,6,2,1,3.8,3,2,0,370,6,60.4,79.7,74.4,43.3,55.4,20.8,74.8,Business Analytics,0
STU109755,20,Male,5.74,74.5,1,27.2,40.3,52.4,35.6,2,2,2,,3,1,0,550,2,73.4,63.0,66.3,49.6,49.0,40.0,64.3,Software Development,0
STU103154,22,Female,8.04,77.3,1,49.6,66.8,88.0,33.9,3,0,0,0.0,0,2,0,939,5,64.4,47.6,73.5,73.7,60.1,53.8,75.4,Software Development,0
STU107348,21,Female,8.22,81.8,0,77.8,85.1,67.6,,3,0,0,0.0,2,1,0,1028,4,58.7,40.5,71.9,47.1,86.5,46.8,79.7,Software Development,1
STU108158,20,Male,6.73,75.9,0,37.7,58.6,71.0,61.1,2,2,2,8.6,1,1,1,751,2,62.6,65.7,74.6,46.0,45.4,108.1,77.5,Business Analytics,1
STU109539,24,Male,7.64,76.4,1,54.1,66.0,53.9,75.4,14,0,2,5.4,1,1,0,872,5,75.9,50.6,76.2,52.7,89.6,101.8,76.5,AI/ML,0
STU102575,22,Female,6.94,70.4,0,61.9,,64.8,64.0,5,2,0,1.3,2,1,0,1104,5,64.3,66.1,75.1,23.1,43.1,50.7,68.6,Cloud Computing,0
STU102466,21,Male,7.03,78.1,1,60.6,33.2,64.7,48.5,1,0,2,7.5,1,2,1,923,2,61.0,72.8,65.7,52.8,51.4,50.4,90.6,AI/ML,0
STU102211,23,Male,7.78,91.3,0,58.7,46.8,79.7,62.6,3,0,1,3.6,2,0,0,870,3,58.4,68.2,82.3,49.5,68.0,95.5,72.9,Data Science,0
STU100919,23,Male,6.77,84.7,0,25.6,58.3,62.3,41.1,3,3,0,0.0,2,1,0,690,3,72.4,48.5,72.8,71.3,51.3,62.0,55.9,Business Analytics,0
STU101555,20,Female,7.91,83.8,0,40.9,75.0,66.4,49.5,3,3,3,13.8,2,1,0,781,3,63.2,72.0,71.1,64.4,52.1,52.2,71.3,Software Development,1
STU109519,22,Male,7.51,70.0,1,66.1,33.0,62.7,58.1,2,0,0,0.0,2,1,1,1293,2,70.8,48.5,76.7,46.9,69.9,86.4,67.8,Business Analytics,0
STU105965,24,Male,6.18,88.3,0,45.9,50.3,41.0,49.5,4,1,1,6.4,1,1,0,935,4,57.0,59.4,64.6,59.4,52.4,55.9,74.3,Software Development,0
STU100108,21,Female,9.2,70.3,0,69.4,55.6,52.2,79.3,0,0,0,0.0,3,2,0,957,0,59.1,49.7,63.9,71.1,60.6,82.1,65.0,Cloud Computing,0
STU103124,22,Male,7.96,91.2,1,83.5,78.0,48.7,43.0,2,0,0,1.0,1,3,1,851,4,63.7,67.2,55.0,46.6,66.5,34.0,,Software Development,0
STU100663,21,Male,7.4,85.9,2,64.3,54.2,87.8,56.9,4,1,0,0.0,1,1,0,1311,4,47.4,87.6,99.0,47.0,80.9,22.4,,Software Development,0
STU109509,22,Male,6.54,69.9,1,36.6,78.2,,41.3,2,1,2,13.4,4,0,0,906,1,65.7,77.4,59.1,49.9,52.9,65.6,56.8,Data Science,1
STU100112,22,Female,6.85,81.6,0,,51.3,71.0,50.4,4,1,0,0.0,0,4,0,624,4,47.9,40.9,78.2,50.5,76.6,37.0,55.0,Software Development,0
STU103561,22,Male,8.14,83.1,3,73.6,51.1,64.7,59.0,3,0,0,,1,1,1,655,3,,60.6,77.8,29.5,37.4,64.8,71.2,Cloud Computing,0
STU104549,22,Male,7.32,81.5,0,65.9,59.8,72.3,58.1,2,0,3,13.1,1,1,0,839,1,57.0,46.6,72.9,44.7,65.4,62.9,66.6,AI/ML,0
STU100085,20,Female,7.37,76.1,0,43.4,57.0,59.0,63.5,3,3,0,0.0,6,2,0,571,2,51.2,82.5,75.8,50.2,51.6,78.9,70.0,Data Science,0
STU101768,23,Male,8.84,77.3,0,90.6,69.7,58.0,53.4,3,2,2,10.5,1,4,1,1079,3,64.1,57.0,66.8,33.9,12.0,6.6,70.7,Software Development,0
STU106209,23,Male,6.05,86.7,0,15.0,48.2,38.7,38.9,4,2,1,4.5,2,1,0,100,5,64.0,54.0,83.6,50.2,49.3,47.5,81.2,Business Analytics,0
STU105862,23,Male,7.42,82.8,0,49.2,61.2,48.8,37.7,3,2,0,1.0,2,0,0,752,2,68.0,72.1,67.7,71.7,54.5,69.5,58.3,Cloud Computing,0
STU106987,20,Female,6.98,75.4,1,63.1,62.2,62.7,37.7,4,2,1,3.9,5,0,0,970,4,60.5,98.1,74.6,63.4,71.3,28.6,46.7,Cloud Computing,0
STU105915,22,Male,8.83,78.3,0,78.6,51.4,82.7,72.4,1,0,0,0.0,2,0,0,1204,2,55.0,38.4,87.0,51.0,33.3,41.5,74.2,Software Development,1
STU105211,22,Female,7.41,71.0,1,34.5,33.1,82.7,58.6,5,2,2,5.9,2,1,0,879,5,82.3,82.3,69.2,56.9,59.8,25.8,84.4,Software Development,0
STU102971,23,Male,7.03,86.4,0,56.5,62.5,71.1,18.3,2,0,0,0.2,2,1,0,594,1,54.5,74.8,68.7,54.1,52.5,36.0,51.5,Data Science,0
STU104409,22,Female,6.96,90.3,1,30.2,63.0,36.2,45.0,5,1,1,4.9,1,1,0,648,4,55.9,82.8,43.8,43.3,86.4,24.9,56.3,Software Development,0
STU104124,22,Female,6.94,94.8,0,60.4,37.0,53.1,56.9,0,0,2,5.5,2,1,0,783,1,53.5,70.6,75.4,42.8,57.4,,80.2,Data Science,0
STU100444,23,Female,7.47,83.3,0,39.8,48.8,48.6,48.8,3,0,0,1.2,1,0,0,456,6,42.4,53.3,73.9,55.4,90.8,110.4,,Data Science,0
STU108896,23,Female,7.45,68.4,2,36.1,58.7,55.7,52.6,4,1,1,5.5,4,1,1,597,3,69.2,85.5,72.8,67.9,52.9,75.5,67.9,AI/ML,0
STU106387,23,Female,8.0,69.8,1,71.3,61.4,36.2,39.5,5,1,2,6.5,5,2,1,748,4,72.1,84.6,62.8,87.1,68.8,58.9,67.5,Business Analytics,0
STU106979,24,Male,6.49,66.6,1,51.5,39.0,56.6,50.9,0,0,0,0.0,1,0,0,873,0,67.3,34.6,69.2,23.1,66.6,86.9,71.2,Cloud Computing,0
STU105036,20,Male,8.22,89.3,0,54.3,49.2,38.5,55.9,1,0,0,0.0,4,1,0,987,2,80.0,72.4,60.8,52.6,35.7,40.4,64.0,Software Development,1
STU104985,20,Male,7.05,84.3,1,41.6,22.6,57.0,42.8,3,1,0,1.2,3,1,1,484,3,51.4,64.8,81.5,49.3,35.4,34.2,93.2,AI/ML,0
STU107560,22,Male,9.84,71.6,0,86.0,60.7,54.3,57.7,2,0,1,4.9,2,0,0,662,5,53.3,53.1,74.0,54.5,54.5,98.8,67.0,Software Development,0
STU109768,19,Other,7.25,69.8,2,50.6,51.6,61.9,53.3,5,1,2,10.7,1,1,0,920,6,63.2,83.7,75.2,70.3,57.7,29.6,72.7,AI/ML,0
STU109431,21,Male,7.76,90.7,0,45.4,,67.4,56.4,1,1,2,7.6,3,2,0,1004,1,48.3,61.8,80.6,56.4,67.6,63.6,87.6,Data Science,0
STU109601,22,Female,9.13,75.7,0,80.6,64.4,53.1,65.8,1,0,1,4.0,3,0,0,1134,1,61.2,56.2,62.6,67.2,58.2,9.8,84.3,Data Science,0
STU102148,23,Male,8.47,90.3,0,72.6,73.2,45.8,72.8,5,2,2,4.1,4,2,1,1048,4,72.9,59.1,51.6,33.1,36.1,42.4,58.2,Software Development,0
STU105047,23,Female,7.07,91.8,1,43.5,63.2,71.6,71.1,2,1,0,0.4,3,2,0,784,3,52.1,53.3,84.2,42.6,66.1,171.8,65.4,Data Science,0
STU101192,23,Female,6.09,,2,29.4,49.3,79.8,48.2,1,0,0,0.0,2,0,0,357,0,54.6,54.1,64.9,56.3,91.5,25.7,71.1,Software Development,0
STU106163,22,Male,8.14,80.6,0,85.5,42.4,54.4,70.0,1,0,2,10.5,0,1,1,915,1,50.2,39.2,56.0,37.6,54.7,78.4,75.1,Data Science,0
STU100127,23,Female,7.88,88.1,0,70.1,46.9,58.0,52.6,4,1,1,3.1,2,2,1,556,6,52.7,62.5,,41.4,44.7,48.1,78.9,AI/ML,0
STU109350,21,Male,8.17,70.9,1,,56.1,76.5,62.8,6,3,1,5.4,3,1,0,840,5,80.2,92.5,77.6,66.3,56.1,26.2,90.2,Software Development,0
STU101407,22,Female,8.34,83.2,1,23.2,62.2,44.7,62.3,1,0,2,8.0,3,0,0,470,1,55.0,62.8,61.8,61.0,58.9,28.8,70.3,Cyber Security,0
STU107500,20,Male,8.41,74.6,0,50.1,61.4,65.2,59.0,2,1,3,14.2,3,1,0,1061,1,53.6,67.6,62.2,52.1,35.9,26.7,70.8,Business Analytics,0
STU109763,21,Male,8.01,73.8,0,40.8,66.1,84.5,40.7,3,1,2,7.6,1,2,0,792,3,75.2,72.6,81.2,60.0,42.4,53.1,69.4,Cloud Computing,1
STU101201,20,Male,6.07,63.8,2,39.3,37.6,50.2,41.6,3,1,3,10.0,0,5,0,412,3,59.4,67.4,63.5,48.9,76.4,30.4,70.8,Cyber Security,0
