age,cgpa,python_score,sql_score,statistics_score,ml_score,dl_score,genai_score,ml_projects,end_to_end_projects,deployed_projects,kaggle_competitions,best_competition_rank,hackathons_attended,hackathons_won,finalist_status,github_projects,internship_months,certifications,ml_interview_score,communication_score,dsa_score,resume_score,mock_interview_score,hackathon_win_rate,hackathon_finalist_rate,has_won_hackathon,deployment_rate,end_to_end_rate,has_deployed_project,has_competed_kaggle,competition_rank_missing,avg_core_skill_score,real_world_exposure,avg_interview_readiness,degree,job_ready,career_track,split
22,6.63,6.3,2.7,2.8,6.6,7.7,3.8,6,0,0,2,407.0,2,0,0,3,1,1.0,6.4,9.2,5.0,7.2,3.7,0.0,0.0,0,0.0,0.0,0,1,0,4.983333333333333,1,6.3,B.Tech,0,5,train
24,8.04,1.6,9.0,6.0,5.7,2.3,4.0,4,2,1,2,291.0,2,0,1,3,3,2.0,7.5,6.5,8.1,2.9,9.3,0.0,0.5,0,0.5,0.5,1,1,0,4.766666666666667,7,6.859999999999999,B.Tech,1,0,train
25,7.7,6.7,4.5,6.2,8.3,4.9,5.1,3,1,1,1,154.0,1,0,0,1,0,2.0,4.5,6.1,8.3,7.1,8.1,0.0,0.0,0,1.0,0.3333333333333333,1,1,0,5.95,3,6.82,B.Tech,1,2,train
24,,4.8,2.4,1.6,6.0,2.3,5.6,5,3,3,0,,3,1,2,7,2,4.0,3.0,10.0,1.7,6.8,7.1,0.3333333333333333,0.6666666666666666,1,1.0,0.6,1,0,1,3.7833333333333328,11,5.720000000000001,B.Tech,1,2,train
23,7.01,5.9,5.3,8.5,6.2,5.4,5.0,2,2,0,2,309.0,1,0,0,10,2,3.0,3.8,6.1,4.2,5.7,8.8,0.0,0.0,0,0.0,1.0,0,1,0,6.05,4,5.72,B.Tech,0,5,train
25,8.18,5.4,4.6,7.8,4.8,3.7,3.3,2,1,0,1,301.0,2,0,1,3,3,4.0,2.9,9.5,10.0,6.4,3.8,0.0,0.5,0,0.0,0.5,0,1,0,4.933333333333334,4,6.519999999999999,B.Tech,1,0,train
22,7.18,6.0,6.5,1.8,4.9,5.9,0.7,0,0,0,0,,1,0,0,3,1,3.0,7.8,2.4,6.4,4.5,3.9,0.0,0.0,0,0.0,0.0,0,0,1,4.3,1,5.0,B.Tech,0,5,train
21,9.14,7.6,2.0,1.1,7.6,7.1,9.1,1,1,0,1,446.0,3,0,0,2,2,3.0,4.0,5.5,5.7,7.5,5.9,0.0,0.0,0,0.0,1.0,0,1,0,5.75,3,5.720000000000001,BCA,0,5,train
22,7.49,6.4,3.9,5.5,5.3,4.2,6.3,2,1,0,4,134.0,1,0,0,3,0,2.0,5.3,,2.6,6.6,7.8,0.0,0.0,0,0.0,0.5,0,1,0,5.266666666666667,1,5.575,B.Tech,1,4,train
22,6.8,6.5,3.1,5.8,2.3,2.4,5.8,1,1,0,0,,5,0,2,4,2,2.0,4.4,4.6,4.2,8.6,7.3,0.0,0.4,0,0.0,1.0,0,0,1,4.316666666666666,3,5.819999999999999,B.Tech,0,5,train
22,7.83,5.8,7.0,4.4,5.0,3.8,3.0,1,1,1,0,,1,0,0,2,0,3.0,0.0,7.3,5.3,4.5,4.7,0.0,0.0,0,1.0,1.0,1,0,1,4.833333333333334,3,4.36,MCA,0,5,train
20,8.61,10.0,8.8,4.3,6.1,1.9,4.8,2,2,0,2,384.0,2,0,2,1,2,5.0,3.7,5.9,0.8,7.1,6.9,0.0,1.0,0,0.0,1.0,0,1,0,5.983333333333333,4,4.88,B.Tech,1,0,train
22,7.56,6.2,7.4,5.5,5.3,5.7,3.8,4,2,2,3,67.0,3,0,1,2,2,1.0,2.1,7.5,9.4,7.4,5.1,0.0,0.3333333333333333,0,1.0,0.5,1,1,0,5.6499999999999995,8,6.3,B.Sc,1,2,train
23,7.55,2.7,4.8,6.3,4.8,7.6,2.9,0,0,0,1,375.0,3,0,1,3,0,4.0,4.1,4.1,3.4,5.4,6.3,0.0,0.3333333333333333,0,0.0,0.0,0,1,0,4.8500000000000005,0,4.66,MCA,0,5,train
24,8.1,3.4,10.0,3.2,9.5,4.5,6.4,2,2,0,0,,2,2,2,2,3,3.0,6.8,4.3,3.5,5.6,5.0,1.0,1.0,1,0.0,1.0,0,0,1,6.166666666666667,5,5.04,B.Sc,0,5,train
23,8.45,6.4,9.2,8.6,3.9,3.8,2.5,1,1,1,4,307.0,2,0,0,2,2,4.0,6.2,10.0,7.4,5.1,7.5,0.0,0.0,0,1.0,1.0,1,1,0,5.733333333333333,5,7.24,B.Tech,1,0,train
25,8.94,4.5,4.1,3.2,7.2,2.9,4.6,4,4,1,3,324.0,1,0,0,6,4,2.0,4.7,9.3,9.4,5.8,7.7,0.0,0.0,0,0.25,1.0,1,1,0,4.416666666666667,10,7.38,MCA,1,2,train
22,7.27,2.8,5.0,3.1,4.6,7.6,3.7,0,0,0,1,10.0,1,0,0,4,3,2.0,3.6,6.8,5.6,4.7,5.7,0.0,0.0,0,0.0,0.0,0,1,0,4.466666666666667,3,5.279999999999999,B.Sc,0,5,train
22,7.02,7.4,9.0,5.0,4.2,6.9,6.4,2,1,1,0,,2,0,0,4,2,4.0,5.9,5.8,4.5,4.0,6.4,0.0,0.0,0,1.0,0.5,1,0,1,6.483333333333333,5,5.32,B.Tech,0,5,train
25,6.98,6.4,7.9,6.4,8.0,4.5,3.8,4,0,0,0,,3,2,2,5,1,2.0,4.1,5.3,6.4,2.3,3.0,0.6666666666666666,0.6666666666666666,1,0.0,0.0,0,0,1,6.166666666666667,1,4.22,BCA,0,5,train
21,5.78,8.0,5.9,4.0,4.3,4.8,6.3,2,0,0,1,133.0,4,0,0,5,0,2.0,7.6,7.4,5.1,6.6,4.8,0.0,0.0,0,0.0,0.0,0,1,0,5.55,0,6.300000000000001,M.Tech,0,5,train
24,7.7,7.8,2.7,7.0,6.1,5.8,4.2,4,2,1,3,404.0,3,0,1,2,3,4.0,3.8,7.2,9.1,3.3,7.1,0.0,0.3333333333333333,0,0.5,0.5,1,1,0,5.6000000000000005,7,6.1,B.Tech,1,3,train
21,8.18,6.6,3.8,4.8,5.6,2.3,8.9,4,1,0,1,233.0,2,0,0,4,2,4.0,5.1,7.0,3.7,5.8,5.1,0.0,0.0,0,0.0,0.25,0,1,0,5.333333333333333,3,5.340000000000001,B.Sc,1,4,train
20,8.66,5.9,3.0,5.0,6.6,9.5,9.4,3,1,1,2,433.0,4,0,1,7,2,4.0,5.0,6.3,4.0,5.2,4.2,0.0,0.25,0,1.0,0.3333333333333333,1,1,0,6.566666666666666,5,4.9399999999999995,BCA,1,3,train
24,6.49,5.4,1.6,5.0,2.6,4.4,0.6,2,2,2,2,169.0,1,0,0,2,2,6.0,4.8,7.0,5.4,4.9,5.4,0.0,0.0,0,1.0,1.0,1,1,0,3.266666666666667,8,5.5,B.Tech,0,5,train
20,7.17,7.5,6.1,4.0,8.6,5.5,4.4,2,2,0,2,310.0,5,1,2,3,2,4.0,7.9,,8.0,3.4,3.3,0.2,0.4,1,0.0,1.0,0,1,0,6.016666666666667,4,5.65,B.Tech,0,5,train
21,5.37,7.9,4.7,5.1,4.4,6.7,8.5,1,1,0,2,384.0,3,0,2,5,1,1.0,3.9,4.6,6.9,6.1,3.3,0.0,0.6666666666666666,0,0.0,1.0,0,1,0,6.216666666666666,2,4.96,MCA,0,5,train
22,7.31,8.2,6.2,7.4,8.7,4.5,0.5,1,1,1,2,205.0,1,0,1,7,0,0.0,0.0,,3.7,8.6,3.9,0.0,1.0,0,1.0,1.0,1,1,0,5.916666666666667,3,4.05,B.Tech,0,5,train
22,7.08,5.5,8.6,2.2,7.0,0.0,4.6,2,2,1,3,430.0,0,0,0,4,2,2.0,9.7,8.5,5.0,8.7,3.3,0.0,0.0,0,0.5,1.0,1,1,0,4.6499999999999995,6,7.039999999999999,B.Tech,1,2,train
23,5.65,6.2,5.6,6.8,4.0,1.8,5.0,5,2,1,1,435.0,6,1,2,2,2,2.0,2.1,7.4,5.9,5.2,7.1,0.16666666666666666,0.3333333333333333,1,0.5,0.4,1,1,0,4.9,6,5.540000000000001,B.Sc,1,0,train
21,7.91,8.1,4.5,7.1,7.5,6.1,4.1,1,1,0,0,,2,0,1,3,3,6.0,6.8,3.8,4.8,2.8,3.1,0.0,0.5,0,0.0,1.0,0,0,1,6.233333333333333,4,4.26,BCA,1,1,train
24,6.43,7.9,9.5,4.7,2.5,3.3,7.3,0,0,0,1,125.0,3,1,2,4,1,0.0,9.1,,4.7,6.3,4.8,0.3333333333333333,0.6666666666666666,1,0.0,0.0,0,1,0,5.866666666666666,1,6.2250000000000005,M.Tech,0,5,train
25,6.56,7.4,3.4,1.5,3.4,3.8,3.3,3,2,0,2,372.0,3,0,0,3,2,2.0,4.3,6.6,7.0,5.4,0.0,0.0,0.0,0,0.0,0.6666666666666666,0,1,0,3.8000000000000003,4,4.659999999999999,B.Sc,0,5,train
20,7.55,7.5,7.2,6.1,5.1,9.2,10.0,2,0,0,3,105.0,4,0,1,3,1,1.0,5.6,3.9,5.4,,5.6,0.0,0.25,0,0.0,0.0,0,1,0,7.516666666666666,1,5.125,B.Tech,0,5,train
21,8.58,6.0,6.3,9.5,7.5,3.6,1.0,1,1,1,1,314.0,6,1,3,3,1,2.0,6.6,8.5,1.6,5.9,7.2,0.16666666666666666,0.5,1,1.0,1.0,1,1,0,5.6499999999999995,4,5.96,B.Tech,1,2,train
23,7.52,7.3,6.7,9.0,6.6,1.8,6.6,2,1,1,3,337.0,3,0,0,9,1,1.0,6.9,,8.0,6.8,9.2,0.0,0.0,0,1.0,0.5,1,1,0,6.333333333333333,4,7.725,B.Tech,1,1,train
20,6.52,6.9,8.0,5.2,10.0,2.2,7.8,2,2,1,4,104.0,3,0,1,4,2,3.0,3.0,7.5,2.2,5.6,5.4,0.0,0.3333333333333333,0,0.5,1.0,1,1,0,6.683333333333334,6,4.739999999999999,M.Tech,0,5,train
21,9.55,7.0,2.8,9.4,4.5,6.2,2.9,3,2,0,3,73.0,4,0,0,4,2,2.0,4.5,8.5,6.1,7.8,6.3,0.0,0.0,0,0.0,0.6666666666666666,0,1,0,5.466666666666668,4,6.640000000000001,B.Sc,1,3,train
22,7.69,8.5,5.2,7.6,5.1,1.5,6.4,3,1,0,4,274.0,2,1,1,3,0,5.0,6.2,8.3,4.6,6.0,9.8,0.5,0.5,1,0.0,0.3333333333333333,0,1,0,5.716666666666666,1,6.980000000000001,B.Tech,1,4,train
24,5.48,5.0,2.1,3.8,3.2,2.2,0.0,0,0,0,2,223.0,3,0,0,5,2,0.0,5.4,2.4,5.5,4.0,5.5,0.0,0.0,0,0.0,0.0,0,1,0,2.7166666666666663,2,4.5600000000000005,B.Tech,0,5,train
21,6.36,5.1,6.0,6.0,9.2,1.9,5.3,3,1,0,3,485.0,4,1,3,7,2,4.0,3.1,4.4,4.5,6.1,5.9,0.25,0.75,1,0.0,0.3333333333333333,0,1,0,5.583333333333333,3,4.8,B.Tech,0,5,train
21,7.77,6.5,6.6,4.4,2.8,8.4,1.1,8,1,0,1,474.0,0,0,0,4,0,4.0,9.0,,5.8,7.8,4.9,0.0,0.0,0,0.0,0.125,0,1,0,4.966666666666668,1,6.875,B.Sc,1,3,train
22,5.77,7.7,2.8,3.9,4.6,2.7,3.6,1,1,1,2,66.0,1,0,0,4,1,6.0,8.9,6.0,7.7,5.6,8.7,0.0,0.0,0,1.0,1.0,1,1,0,4.216666666666667,4,7.380000000000001,B.Tech,1,2,train
25,6.88,8.2,4.2,8.5,6.2,6.8,4.0,2,0,0,0,,2,0,0,1,0,4.0,6.1,8.7,4.3,7.2,6.7,0.0,0.0,0,0.0,0.0,0,0,1,6.316666666666666,0,6.6,B.Sc,1,1,train
22,8.38,6.6,4.0,8.4,2.0,7.7,6.1,0,0,0,3,124.0,2,0,1,6,0,1.0,7.8,3.5,4.0,6.3,3.3,0.0,0.5,0,0.0,0.0,0,1,0,5.8,0,4.98,B.Tech,1,4,train
20,5.82,7.1,4.9,5.3,7.1,5.1,3.8,5,1,0,5,288.0,5,2,4,5,2,1.0,9.3,6.7,9.9,6.3,7.2,0.4,0.8,1,0.0,0.2,0,1,0,5.55,3,7.88,B.Tech,1,3,train
25,6.87,8.9,5.7,7.7,6.6,7.6,5.0,4,0,0,1,259.0,1,1,1,3,0,5.0,6.6,7.5,5.7,7.3,4.7,1.0,1.0,1,0.0,0.0,0,1,0,6.916666666666667,0,6.36,B.Tech,0,5,train
24,8.0,8.3,5.9,7.8,5.8,7.2,4.9,5,2,0,2,147.0,3,1,1,2,2,1.0,3.8,5.2,8.0,8.9,5.5,0.3333333333333333,0.3333333333333333,1,0.0,0.4,0,1,0,6.6499999999999995,4,6.279999999999999,B.Tech,1,1,train
22,,9.2,6.9,3.1,3.6,6.7,5.4,3,2,0,0,,4,0,0,2,1,2.0,6.2,8.3,5.3,5.0,6.3,0.0,0.0,0,0.0,0.6666666666666666,0,0,1,5.816666666666667,3,6.220000000000001,B.Sc,0,5,train
21,9.2,6.1,7.4,4.2,5.1,3.8,4.1,1,0,0,0,,5,0,1,3,2,5.0,8.8,7.2,4.8,6.2,6.8,0.0,0.2,0,0.0,0.0,0,0,1,5.116666666666666,2,6.76,MCA,1,0,train
22,8.32,10.0,7.5,6.0,4.9,4.2,5.2,0,0,0,1,43.0,2,0,1,3,3,1.0,6.5,6.8,3.1,3.5,6.2,0.0,0.5,0,0.0,0.0,0,1,0,6.300000000000001,3,5.220000000000001,B.Tech,0,5,train
20,8.41,9.0,10.0,5.0,5.9,3.7,2.6,2,2,1,3,497.0,6,0,3,4,4,2.0,7.3,6.6,6.4,5.7,8.4,0.0,0.5,0,0.5,1.0,1,1,0,6.033333333333334,8,6.88,B.Tech,1,2,train
22,7.95,7.1,4.6,6.6,2.8,3.2,4.0,4,2,1,1,119.0,2,1,1,2,0,5.0,5.1,4.7,6.4,5.5,6.7,0.5,0.5,1,0.5,0.5,1,1,0,4.716666666666666,4,5.680000000000001,B.Tech,0,5,train
22,8.15,5.7,8.6,6.8,7.0,3.2,3.4,4,2,1,0,,2,0,2,2,0,1.0,6.3,8.7,3.3,5.9,8.4,0.0,1.0,0,0.5,0.5,1,0,1,5.783333333333334,4,6.5200000000000005,B.Tech,1,0,train
22,7.96,5.0,2.8,6.8,5.5,7.6,3.3,4,2,0,5,343.0,2,0,1,3,4,3.0,6.1,5.0,1.6,,7.6,0.0,0.5,0,0.0,0.5,0,1,0,5.166666666666667,6,5.074999999999999,B.Tech,1,3,train
22,7.15,4.4,7.9,5.3,6.1,3.3,2.3,5,0,0,1,315.0,3,1,3,6,3,0.0,8.5,6.0,3.6,,6.5,0.3333333333333333,1.0,1,0.0,0.0,0,1,0,4.883333333333334,3,6.15,B.Sc,0,5,train
25,7.1,10.0,9.2,6.9,5.1,4.0,4.0,2,0,0,1,307.0,5,0,1,1,0,1.0,3.2,5.1,4.8,3.9,7.0,0.0,0.2,0,0.0,0.0,0,1,0,6.533333333333334,0,4.8,B.Tech,0,5,train
23,6.95,5.3,7.0,5.6,4.9,3.0,2.1,4,1,0,2,299.0,1,0,0,3,2,4.0,5.8,4.4,4.7,4.9,3.9,0.0,0.0,0,0.0,0.25,0,1,0,4.6499999999999995,3,4.739999999999999,M.Tech,1,0,train
22,7.28,4.2,8.3,5.3,8.2,4.2,6.8,5,2,0,2,283.0,3,0,1,4,1,2.0,3.2,6.3,5.4,4.8,7.9,0.0,0.3333333333333333,0,0.0,0.4,0,1,0,6.166666666666667,3,5.5200000000000005,B.Tech,1,0,train
23,7.4,7.0,5.1,2.8,6.9,7.3,1.2,3,1,1,1,335.0,8,3,3,7,3,3.0,4.2,6.2,6.2,7.5,8.6,0.375,0.375,1,1.0,0.3333333333333333,1,1,0,5.05,6,6.540000000000001,B.Tech,1,3,train
22,6.91,8.7,6.4,5.3,5.7,7.0,7.8,2,1,1,3,34.0,4,1,3,3,4,1.0,3.7,9.2,2.9,6.9,6.4,0.25,0.75,1,1.0,0.5,1,1,0,6.8166666666666655,7,5.82,B.Tech,1,4,train
23,7.92,5.8,4.7,2.8,4.3,4.7,1.0,2,0,0,2,281.0,4,2,4,5,3,4.0,10.0,8.7,5.9,4.5,1.9,0.5,1.0,1,0.0,0.0,0,1,0,3.8833333333333333,3,6.2,B.Sc,0,5,train
23,8.03,3.0,3.4,6.1,6.7,7.8,10.0,4,2,0,1,82.0,3,0,0,2,1,2.0,5.0,3.4,5.8,8.3,5.6,0.0,0.0,0,0.0,0.5,0,1,0,6.166666666666667,3,5.62,B.Sc,0,5,train
21,7.08,4.2,6.5,5.8,7.4,2.0,5.4,4,0,0,0,,2,1,1,6,6,2.0,9.0,5.6,5.6,6.2,9.6,0.5,0.5,1,0.0,0.0,0,0,1,5.216666666666666,6,7.2,MCA,1,1,train
21,8.27,7.8,6.6,4.1,6.8,6.0,6.2,2,0,0,2,37.0,5,3,3,3,2,4.0,5.7,5.5,7.3,4.9,5.3,0.6,0.6,1,0.0,0.0,0,1,0,6.25,2,5.74,B.Tech,0,5,train
20,5.71,6.5,3.6,7.8,6.5,5.4,6.7,0,0,0,1,105.0,1,0,0,5,2,5.0,5.8,5.9,1.6,7.8,4.8,0.0,0.0,0,0.0,0.0,0,1,0,6.083333333333333,2,5.18,B.Tech,0,5,train
22,8.61,4.3,4.9,5.4,5.9,6.3,8.8,4,1,1,1,337.0,2,0,2,5,0,3.0,2.4,7.7,7.7,7.1,3.2,0.0,1.0,0,1.0,0.25,1,1,0,5.933333333333334,3,5.619999999999999,MCA,0,5,train
25,7.02,6.3,4.4,3.5,4.4,3.5,3.4,2,0,0,1,352.0,4,1,3,4,2,1.0,9.0,5.3,2.5,8.8,5.9,0.25,0.75,1,0.0,0.0,0,1,0,4.25,2,6.3,B.Tech,0,5,train
24,6.71,6.2,4.4,6.9,4.4,2.2,7.5,1,1,0,1,384.0,5,1,2,6,0,2.0,1.8,6.4,5.5,5.8,6.9,0.2,0.4,1,0.0,1.0,0,1,0,5.266666666666667,1,5.279999999999999,B.Tech,0,5,train
22,5.24,5.0,4.1,5.2,5.8,6.4,6.7,3,3,0,3,348.0,4,1,2,5,1,0.0,5.9,6.5,4.4,7.7,6.4,0.25,0.5,1,0.0,1.0,0,1,0,5.533333333333334,4,6.18,B.Tech,1,2,train
25,8.51,5.9,8.3,3.0,4.9,0.4,4.4,6,1,0,1,29.0,1,0,0,5,2,2.0,5.1,5.7,6.0,6.1,6.4,0.0,0.0,0,0.0,0.16666666666666666,0,1,0,4.483333333333333,3,5.859999999999999,B.Tech,0,5,train
24,,6.3,9.1,7.7,9.0,6.0,2.0,1,1,1,2,277.0,4,0,1,4,0,2.0,7.5,5.9,4.7,6.9,9.0,0.0,0.25,0,1.0,1.0,1,1,0,6.683333333333333,3,6.8,MCA,1,0,train
24,7.71,4.9,6.7,8.2,9.5,4.1,3.1,4,0,0,2,76.0,2,0,2,6,2,2.0,5.1,6.5,5.0,4.0,7.1,0.0,1.0,0,0.0,0.0,0,1,0,6.083333333333333,2,5.540000000000001,B.Tech,1,2,train
22,7.02,9.8,8.2,7.0,5.2,5.7,1.2,5,0,0,4,324.0,1,0,0,5,2,2.0,3.0,7.3,5.9,5.1,7.4,0.0,0.0,0,0.0,0.0,0,1,0,6.183333333333334,2,5.74,M.Tech,1,1,train
23,7.11,4.4,6.3,5.8,7.9,5.2,9.0,4,0,0,4,91.0,3,1,3,7,1,2.0,4.2,5.8,7.2,2.4,7.3,0.3333333333333333,1.0,1,0.0,0.0,0,1,0,6.433333333333333,1,5.38,B.Tech,0,5,train
20,7.61,7.8,3.3,6.0,5.0,6.6,2.3,7,2,0,1,187.0,5,0,1,7,4,3.0,6.8,7.3,2.4,4.0,5.6,0.0,0.2,0,0.0,0.2857142857142857,0,1,0,5.166666666666667,6,5.220000000000001,B.Tech,0,5,train
20,8.82,6.9,5.5,7.3,5.1,1.9,4.7,4,0,0,1,463.0,2,1,1,4,4,1.0,3.1,7.2,5.3,4.1,6.0,0.5,0.5,1,0.0,0.0,0,1,0,5.2333333333333325,4,5.140000000000001,M.Tech,0,5,train
22,6.33,6.4,5.9,5.4,8.8,4.0,4.8,1,1,1,0,,1,0,0,7,1,6.0,3.2,7.8,7.4,8.5,7.4,0.0,0.0,0,1.0,1.0,1,0,1,5.883333333333334,4,6.859999999999999,B.Tech,1,3,train
22,7.21,5.0,3.9,7.1,2.0,5.8,4.8,5,1,0,1,444.0,4,1,3,1,0,3.0,4.9,7.7,8.5,9.0,7.0,0.25,0.75,1,0.0,0.2,0,1,0,4.766666666666667,1,7.42,MCA,0,5,train
21,7.31,6.6,5.1,9.5,0.7,3.3,8.0,6,3,1,3,166.0,4,1,2,6,2,2.0,6.7,5.1,3.6,8.7,8.1,0.25,0.5,1,0.3333333333333333,0.5,1,1,0,5.533333333333334,7,6.44,B.Tech,1,0,train
20,7.4,3.8,7.0,2.6,4.3,3.3,4.5,2,2,0,5,256.0,3,0,1,1,2,,5.7,7.0,2.2,5.7,3.2,0.0,0.3333333333333333,0,0.0,1.0,0,1,0,4.25,4,4.76,B.Tech,0,5,train
20,6.07,9.4,5.1,5.0,6.4,5.8,0.1,3,0,0,0,,2,0,0,6,3,5.0,5.8,3.2,3.8,8.2,5.6,0.0,0.0,0,0.0,0.0,0,0,1,5.3,3,5.32,M.Tech,0,5,train
24,6.8,5.3,2.7,0.8,6.7,3.4,5.4,4,2,0,1,368.0,9,1,3,8,4,5.0,2.8,6.9,2.2,,8.2,0.1111111111111111,0.3333333333333333,1,0.0,0.5,0,1,0,4.05,6,5.0249999999999995,B.Sc,1,3,train
24,7.64,7.3,4.1,4.7,5.9,7.0,9.6,5,0,0,1,141.0,3,0,1,0,3,3.0,5.1,4.8,2.7,8.0,5.9,0.0,0.3333333333333333,0,0.0,0.0,0,1,0,6.433333333333334,3,5.3,B.Tech,0,5,train
22,6.37,6.5,2.6,4.5,5.9,3.3,4.9,2,2,1,1,424.0,6,2,2,5,1,0.0,3.8,6.2,5.8,6.0,5.2,0.3333333333333333,0.3333333333333333,1,0.5,1.0,1,1,0,4.616666666666667,5,5.4,MCA,0,5,train
22,7.63,3.4,4.3,5.4,6.8,3.3,4.8,3,0,0,0,,0,0,0,3,1,0.0,6.8,5.9,4.7,2.1,7.2,0.0,0.0,0,0.0,0.0,0,0,1,4.666666666666667,1,5.34,BCA,0,5,train
20,8.28,5.0,1.6,3.8,6.6,3.0,1.1,5,1,1,1,371.0,5,1,2,4,2,5.0,5.3,5.4,4.0,7.2,6.0,0.2,0.4,1,1.0,0.2,1,1,0,3.516666666666667,5,5.58,B.Tech,0,5,train
20,9.93,9.5,2.1,6.7,4.7,5.5,4.5,5,2,1,2,198.0,3,1,2,3,1,3.0,3.7,6.0,5.1,10.0,8.1,0.3333333333333333,0.6666666666666666,1,0.5,0.4,1,1,0,5.5,5,6.58,BCA,1,2,train
21,8.22,4.4,7.3,5.9,3.0,8.0,7.0,2,1,0,2,376.0,4,0,1,4,3,2.0,5.2,5.2,6.0,5.6,8.2,0.0,0.25,0,0.0,0.5,0,1,0,5.933333333333334,4,6.04,B.Tech,1,3,train
20,6.7,5.8,8.1,3.6,4.4,5.6,4.1,2,1,0,1,458.0,3,1,1,3,5,0.0,3.9,5.1,7.4,5.2,10.0,0.3333333333333333,0.3333333333333333,1,0.0,0.5,0,1,0,5.266666666666667,6,6.319999999999999,M.Tech,1,4,train
23,7.72,4.8,5.9,5.5,4.7,2.9,6.3,1,1,1,3,249.0,5,1,1,2,0,0.0,3.6,6.4,7.2,6.5,6.7,0.2,0.2,1,1.0,1.0,1,1,0,5.016666666666667,3,6.08,M.Tech,0,5,train
24,7.22,4.7,6.9,0.8,3.6,3.0,8.0,4,0,0,0,,3,1,1,2,1,1.0,4.9,7.2,6.3,5.4,4.5,0.3333333333333333,0.3333333333333333,1,0.0,0.0,0,0,1,4.500000000000001,1,5.660000000000001,B.Tech,0,5,train
22,8.34,8.4,6.8,7.4,5.7,2.2,5.2,6,1,0,1,316.0,4,1,1,7,3,4.0,5.1,8.6,5.7,0.0,6.8,0.25,0.25,1,0.0,0.16666666666666666,0,1,0,5.95,4,5.24,B.Sc,1,1,train
22,7.8,5.4,6.5,3.8,5.1,4.1,4.3,3,2,2,2,363.0,5,0,0,4,3,3.0,6.6,7.0,6.6,4.6,5.8,0.0,0.0,0,1.0,0.6666666666666666,1,1,0,4.866666666666666,9,6.119999999999999,B.Tech,1,2,train
24,7.79,7.2,7.5,7.1,6.3,8.5,4.7,3,1,0,2,99.0,5,0,2,4,2,3.0,3.9,7.3,4.4,4.1,2.5,0.0,0.4,0,0.0,0.3333333333333333,0,1,0,6.883333333333333,3,4.4399999999999995,B.Tech,0,5,train
22,8.42,6.8,7.5,5.2,5.6,3.7,7.3,3,3,0,1,415.0,4,0,1,5,2,1.0,5.3,6.5,7.0,6.9,5.9,0.0,0.25,0,0.0,1.0,0,1,0,6.016666666666667,5,6.32,B.Tech,1,2,train
23,,5.0,1.5,1.8,4.2,4.8,6.4,8,2,1,2,190.0,4,0,1,4,0,3.0,6.8,8.5,5.2,6.7,0.2,0.0,0.25,0,0.5,0.25,1,1,0,3.9500000000000006,4,5.4799999999999995,B.Sc,0,5,train
20,7.96,7.1,5.9,8.8,6.2,3.8,0.5,4,2,0,0,,7,3,4,4,2,2.0,9.6,0.7,7.3,6.9,5.9,0.42857142857142855,0.5714285714285714,1,0.0,0.5,0,0,1,5.383333333333333,4,6.08,B.Tech,1,1,train
21,8.53,9.1,7.8,5.2,3.8,3.1,4.1,3,0,0,2,467.0,3,0,0,1,0,4.0,0.8,7.0,3.5,4.8,2.4,0.0,0.0,0,0.0,0.0,0,1,0,5.516666666666667,0,3.7,B.Tech,0,5,train
22,7.91,9.8,2.9,7.5,8.0,4.3,9.1,6,1,0,1,95.0,5,1,3,0,3,4.0,7.7,5.0,9.9,5.2,2.2,0.2,0.6,1,0.0,0.16666666666666666,0,1,0,6.933333333333334,4,6.0,B.Tech,1,4,train
23,8.73,7.2,9.2,4.9,5.8,1.9,2.4,2,2,1,2,452.0,5,0,4,2,2,1.0,6.2,7.6,2.5,8.1,5.2,0.0,0.8,0,0.5,1.0,1,1,0,5.2333333333333325,6,5.92,B.Tech,1,0,train
22,7.82,5.0,5.7,1.6,4.4,6.8,3.1,2,2,1,0,,6,1,1,8,0,2.0,5.1,3.3,3.4,9.8,4.7,0.16666666666666666,0.16666666666666666,1,0.5,1.0,1,0,1,4.433333333333334,4,5.26,B.Tech,0,5,train
23,7.65,6.4,6.5,8.7,7.6,0.0,3.4,0,0,0,1,138.0,0,0,0,3,3,1.0,6.3,5.7,5.0,5.7,6.5,0.0,0.0,0,0.0,0.0,0,1,0,5.433333333333334,3,5.84,B.Tech,0,5,train
25,7.08,5.6,9.6,6.6,4.5,7.8,6.5,7,1,0,2,223.0,3,0,2,3,1,,6.4,8.4,4.6,7.6,3.7,0.0,0.6666666666666666,0,0.0,0.14285714285714285,0,1,0,6.766666666666666,2,6.14,BCA,1,0,train
23,6.89,8.7,8.0,4.9,5.5,7.4,2.1,3,1,1,3,309.0,6,0,1,1,1,2.0,6.2,4.7,8.4,8.3,6.2,0.0,0.16666666666666666,0,1.0,0.3333333333333333,1,1,0,6.1000000000000005,4,6.760000000000001,B.Tech,1,1,train
23,8.19,3.3,1.4,5.3,8.0,4.2,5.5,2,2,0,1,110.0,3,0,1,4,2,5.0,4.1,9.5,6.1,5.1,4.0,0.0,0.3333333333333333,0,0.0,1.0,0,1,0,4.616666666666666,4,5.76,BCA,0,5,train
